id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
7772,3483,KARYRIE,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7773,3483,KINNABULLA,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7774,3483,MARLBED,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7775,3483,NARRAPORT,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7776,3483,REEDY DAM,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7777,3483,WHIRILY,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7778,3485,BANYAN,VIC,142.671962,-35.711533,WOOMELANG,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7779,3485,WATCHUPGA,VIC,142.671962,-35.711533,WOOMELANG,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7780,3485,WILLANGIE,VIC,142.671962,-35.711533,WOOMELANG,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7781,3485,WOOMELANG,VIC,142.671962,-35.711533,WOOMELANG,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7782,3487,LASCELLES,VIC,142.616079,-35.515627,LASCELLES,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7783,3488,SPEED,VIC,142.427118,-35.435634,SPEED,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20865,3488,TURRIFF,VIC,142.4522756,-35.47089941,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7784,3488,TURRIFF EAST,VIC,142.427118,-35.435634,SPEED,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7785,3489,TEMPY,VIC,142.425302,-35.332477,TEMPY,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
20866,3490,BIG DESERT,VIC,141.4849679,-35.62103426,Ouyen,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7786,3490,BOINKA,VIC,142.206711,-34.911674,OUYEN,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7787,3490,KULWIN,VIC,142.206711,-34.911674,OUYEN,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
20867,3490,MITTYACK,VIC,142.6222683,-35.15426089,Ouyen,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
20868,3490,MURRAY-SUNSET,VIC,141.4764416,-34.70931565,Ouyen,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7788,3490,OUYEN,VIC,142.206711,-34.911674,OUYEN,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7789,3490,TORRITA,VIC,142.206711,-34.911674,OUYEN,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7790,3490,TUTYE,VIC,142.206711,-34.911674,OUYEN,Delivery Area,Updated 6-Feb-2020,40703,Murray and Mallee,407,South Australia - South East,R3
7791,3491,PATCHEWOLLOCK,VIC,142.218273,-35.434099,PATCHEWOLLOCK,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7792,3494,CARWARP,VIC,142.348315,-34.486406,NANGILOC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7793,3494,COLIGNAN,VIC,142.348315,-34.486406,NANGILOC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7794,3494,IRAAK,VIC,142.348315,-34.486406,NANGILOC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7795,3494,NANGILOC,VIC,142.348315,-34.486406,NANGILOC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7796,3496,CARDROSS,VIC,142.144177,-34.287804,RED CLIFFS,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7797,3496,CULLULLERAINE,VIC,141.592628,-34.277724,CULLULLERAINE,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
20869,3496,LINDSAY POINT,VIC,141.596797,-34.089735,Mildura,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7798,3496,MERINGUR,VIC,141.334798,-34.389148,MERINGUR,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7799,3496,MERRINEE,VIC,141.801957,-34.370179,RED CLIFFS,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7800,3496,MURRAY LOCK NO 9,VIC,141.597936,-34.192418,Mildura,,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7801,3496,NEDS CORNER,VIC,141.326064,-34.130253,RED CLIFFS,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7802,3496,RED CLIFFS,VIC,142.187995,-34.307094,RED CLIFFS,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7803,3496,SUNNYCLIFFS,VIC,142.186246,-34.286644,SUNNYCLIFFS,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7804,3496,WERRIMULL,VIC,141.388479,-34.386949,WERRIMULL,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7805,3498,IRYMPLE,VIC,142.172516,-34.238385,IRYMPLE LPO,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7806,3500,MILDURA,VIC,142.154161,-34.1931,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7807,3500,MILDURA EAST,VIC,142.154161,-34.1931,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7808,3500,MILDURA WEST,VIC,142.154161,-34.1931,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7810,3501,HATTAH,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7811,3501,KOORLONG,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7812,3501,MILDURA CENTRE PLAZA,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7813,3501,MILDURA SOUTH,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7814,3501,NICHOLS POINT,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7815,3502,MILDURA,VIC,145.25835,-37.972887,MILDURA DC,Post Office Boxes,Updated 25-Mar-2020 SA3,21502,Mildura,215,North West,R3
7816,3505,BIRDWOODTON,VIC,142.004192,-34.180532,MERBEIN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7817,3505,CABARITA,VIC,142.004192,-34.180532,CABARITA,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7818,3505,MERBEIN,VIC,142.004192,-34.180532,MERBEIN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7819,3505,MERBEIN SOUTH,VIC,142.004192,-34.180532,MERBEIN SOUTH,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7820,3505,MERBEIN WEST,VIC,142.004192,-34.180532,MERBEIN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7821,3505,WARGAN,VIC,142.004192,-34.180532,MERBEIN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7822,3505,YELTA,VIC,142.004192,-34.180532,MERBEIN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7823,3506,COWANGIE,VIC,141.385876,-35.204199,OUYEN,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7824,3507,WALPEUP,VIC,142.035659,-35.120596,WALPEUP,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7825,3509,LINGA,VIC,141.680385,-35.155031,UNDERBOOL,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7826,3509,UNDERBOOL,VIC,141.680385,-35.155031,UNDERBOOL,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7827,3512,CARINA,VIC,141.121226,-35.39199,MURRAYVILLE,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7828,3512,MURRAYVILLE,VIC,141.121226,-35.39199,MURRAYVILLE,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
20870,3512,PANITYA,VIC,141.0200955,-35.12099315,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3
7829,3515,MARONG,VIC,144.062915,-36.729444,MARONG,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
20871,3515,SHELBOURNE,VIC,144.0636842,-36.84708994,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7830,3515,WILSONS HILL,VIC,144.062915,-36.729444,MARONG,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7831,3516,BRIDGEWATER,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7832,3516,BRIDGEWATER NORTH,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7833,3516,BRIDGEWATER ON LODDON,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7834,3516,DERBY,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7835,3516,LEICHARDT,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7836,3516,YARRABERB,VIC,144.041722,-36.607616,BRIDGEWATER,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7837,3517,BEARS LAGOON,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7838,3517,BRENANAH,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7839,3517,BULLABUL,VIC,143.886832,-36.483116,Serpentine,,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7840,3517,GLENALBYN,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7841,3517,INGLEWOOD,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7842,3517,JARKLIN,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7843,3517,KINGOWER,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7560,3517,KURTING,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7561,3517,POWLETT PLAINS,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7562,3517,RHEOLA,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7563,3517,SALISBURY WEST,VIC,143.886832,-36.483116,INGLEWOOD LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7564,3517,SERPENTINE,VIC,143.886832,-36.483116,SERPENTINE,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7565,3518,BERRIMAL,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7566,3518,BORUNG,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7567,3518,FENTONS CREEK,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7568,3518,FERNIHURST,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7569,3518,FIERY FLAT,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7570,3518,KURRACA,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7571,3518,KURRACA WEST,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7572,3518,MYSIA,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7573,3518,NINE MILE,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7574,3518,RICHMOND PLAINS,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7575,3518,SKINNERS FLAT,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7576,3518,WEDDERBURN,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7577,3518,WEDDERBURN JUNCTION,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7578,3518,WEHLA,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7579,3518,WOOLSHED FLAT,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7580,3518,WOOSANG,VIC,143.586215,-36.474937,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7581,3520,KINYPANIAL,VIC,143.810786,-36.405771,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7582,3520,KORONG VALE,VIC,143.810786,-36.405771,WEDDERBURN,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7583,3520,SOUTH KINYPANIAL,VIC,143.810786,-36.405771,Korong Vale,,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7584,3521,PYALONG,VIC,144.912693,-37.090071,PYALONG,Delivery Area,Updated 6-Feb-2020,20401,Upper Goulburn Valley,204,Hume,R3
7585,3522,EMU FLAT,VIC,144.747197,-37.050037,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,20401,Upper Goulburn Valley,204,Hume,R3
20872,3522,GLENHOPE EAST,VIC,144.7011112,-37.07349322,Victoria Country 2,Delivery Area,Updated 6-Feb-2020,20401,Upper Goulburn Valley,204,Hume,R3
7586,3522,TOOBORAC,VIC,144.747197,-37.050037,TOOBORAC,Delivery Area,Updated 6-Feb-2020,20401,Upper Goulburn Valley,204,Hume,R3
7587,3523,ARGYLE,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7588,3523,COSTERFIELD,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7589,3523,DERRINAL,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7590,3523,HEATHCOTE,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7591,3523,HEATHCOTE SOUTH,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7592,3523,KNOWSLEY,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7593,3523,LADYS PASS,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7594,3523,MOORMBOOL WEST,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7595,3523,MOUNT CAMEL,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7596,3523,REDCASTLE,VIC,144.768359,-36.837461,HEATHCOTE,Delivery Area,Updated 6-Feb-2020,21601,Campaspe,216,Shepparton,R3
7597,3525,BARRAKEE,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7598,3525,BUCKRABANYULE,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7599,3525,CHARLTON,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20873,3525,CHIRRIP,VIC,143.1280301,-36.16805671,Charlton,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20874,3525,GRANITE FLAT,VIC,143.1316318,-36.21412082,Charlton,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7600,3525,JEFFCOTT,VIC,143.364316,-36.2835,Charlton,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7601,3525,JEFFCOTT NORTH,VIC,143.364316,-36.2835,Charlton,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7602,3525,LAKE MARMAL,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7603,3525,NAREEWILLOCK,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7604,3525,TEDDYWADDY,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7605,3525,TEDDYWADDY WEST,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7606,3525,TERRAPPEE,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7607,3525,WOOROONOOK,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7608,3525,WYCHITELLA,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7609,3525,WYCHITELLA NORTH,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7610,3525,YEUNGROON,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7611,3525,YEUNGROON EAST,VIC,143.364316,-36.2835,CHARLTON LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7612,3527,BUNGULUKE,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7613,3527,DUMOSA,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7614,3527,GLENLOTH,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7615,3527,GLENLOTH EAST,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20875,3527,JERUK,VIC,143.4513232,-36.00182588,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20876,3527,NINYEUNOOK,VIC,143.4213318,-35.95739202,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20877,3527,TEDDYWADDY,VIC,143.3240251,-36.19508429,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20878,3527,TEDDYWADDY WEST,VIC,143.2226665,-36.19667451,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7616,3527,THALIA,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7617,3527,TOWANINNY,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7618,3527,TOWANINNY SOUTH,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7619,3527,WYCHEPROOF,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7620,3527,WYCHEPROOF SOUTH,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7621,3529,KALPIENUNG,VIC,143.232677,-35.824259,NULLAWIL,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7622,3529,NULLAWIL,VIC,143.232677,-35.824259,NULLAWIL,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7623,3530,CULGOA,VIC,143.152747,-35.701439,CULGOA,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20879,3530,SUTTON,VIC,142.9735632,-35.73285433,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20880,3530,WANGIE,VIC,143.2608071,-35.691824,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7624,3530,WARNE,VIC,143.152747,-35.701439,CULGOA,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7625,3531,BERRIWILLOCK,VIC,142.943814,-35.616408,BERRIWILLOCK,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7626,3531,BOIGBEAT,VIC,142.943814,-35.616408,BERRIWILLOCK,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7627,3531,SPRINGFIELD,VIC,142.943814,-35.616408,BERRIWILLOCK,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7628,3533,BIMBOURIE,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7629,3533,LAKE TYRRELL,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7630,3533,MITTYACK,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20881,3533,MYALL,VIC,142.7557043,-35.53651946,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7631,3533,NANDALY,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7632,3533,NINDA,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7633,3533,NYARRIN,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20882,3533,PIER MILAN,VIC,142.6920283,-35.23730832,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7634,3533,SEA LAKE,VIC,142.839304,-35.384557,SEA LAKE LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20883,3533,STRATEN,VIC,142.5763552,-35.37975184,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
